RID,PCardID,TID,SStationID,AStationID,CarrigeID,SeatRow,SeatNo,SStatus
544,130302200102043357,6829,2114,2108,1,1,F,1
545,13030220080815063X,28025,404,1668,4,1,C,2
546,130302201502211350,14730,1577,1659,1,2,F,2
547,13030319341004497X,9016,1599,2020,3,4,B,2
548,130303193507014312,38526,18,2060,2,3,B,1
549,130303195003062918,2178,1533,1567,3,3,B,0
550,130303195804273782,22462,953,3634,1,4,A,2
551,130303196301063024,171,1607,1625,3,1,B,2
552,130303197206064322,1827,1615,1646,4,4,A,1
553,130303197301183901,33753,79,13,2,2,B,0
554,130303198310153514,2607,1556,1556,1,2,B,0
555,130303199304251577,16008,1567,1567,2,4,B,2
556,130303199406052341,8240,2020,2035,2,1,B,0
557,130303201103312054,6749,2072,221,4,2,C,1
558,130303201208053482,18955,1681,450,4,3,C,2
559,130304193701233339,24287,1735,552,1,2,E,1
560,130304193802172598,30327,977,979,3,2,B,1
561,130304196307162089,37545,834,129,4,2,E,1
562,130304197807221203,25180,59,1750,4,1,C,0
563,130304198310144972,39442,2085,497,1,3,B,0
564,130304200610094479,14884,1574,1661,3,4,E,2
565,130304200810062586,25442,2020,2007,3,2,B,1
566,130304200810303896,4549,2020,2034,1,4,A,1
567,130304201107103811,12141,1651,1592,4,2,A,1
568,13030619311210091X,2749,1606,1557,4,4,E,0
569,130306196107071855,35554,2133,7,2,4,F,2
570,130306196212182119,39626,2429,2416,4,2,C,1
571,130306196908271646,1179,1646,1646,2,3,E,0
572,130306197605184208,7489,1615,1615,1,1,A,2
573,130306197610251444,33563,2006,76,1,4,B,0
574,130306198103171356,25453,2035,3365,2,4,F,0
575,13030619841216407X,36385,1599,2125,4,3,C,1
576,130306199409261578,32105,1638,1584,2,4,B,1
577,130306199712100566,1706,1615,1593,4,3,E,2
578,130306199904254105,23805,1735,572,1,3,F,0
579,130306201107011354,4632,1552,34,4,4,F,2
580,130306201205144716,2482,1536,1555,3,4,C,0
581,130306201211021528,11573,79,13,4,1,F,1
582,130321196202220250,30587,1035,979,3,1,E,2
583,130321197009213520,27982,1597,1597,1,2,E,0
584,130321197110143491,40030,1533,3889,2,2,A,0
585,130321197305272955,34294,1146,3292,2,1,B,1
586,130321197907202516,13224,1577,1574,2,1,C,0
587,130321198606051878,32511,1646,1615,4,1,F,0
588,130321201711021237,35446,3161,3156,3,4,F,2
589,130322193607060235,10186,1621,1595,3,4,A,1
590,13032219410829359X,14918,1615,1574,4,2,F,1
591,130322194301311833,1076,1615,1646,2,4,F,2
592,130322194706301350,7813,2020,3365,3,1,F,1
593,130322195502211526,18663,1668,1684,3,3,E,2
594,130322195603053184,9291,3365,34,2,4,F,2
595,130322196509042109,338,1607,1620,1,1,E,0
596,130322197112142552,51,1607,1596,3,1,F,2
597,130322197812262838,2604,1555,1556,1,1,B,1
598,13032219791029119X,25750,1597,1668,2,1,F,1
599,130322198812304211,33956,1597,404,3,4,C,2
600,13032419420605347X,36918,403,1615,2,2,F,1
601,130324194208064770,34534,2020,13,1,1,E,2
602,130324194404240591,36355,161,161,3,3,E,0
603,130324196704064592,31326,1597,34,1,2,F,1
604,130324197305081269,12332,1592,1577,2,1,E,2
605,130324199812124250,19629,1681,457,4,1,E,0
606,130324200407104550,36432,403,1683,4,1,A,1
607,130324201105091015,28895,1597,59,1,2,C,2
608,130402193811153754,25068,1597,1597,3,2,C,2
609,13040219390216175X,2265,1555,1556,4,1,E,2
610,130402195110301370,19404,1681,457,2,1,A,1
611,130402196409184927,8264,3389,3389,3,4,C,2
612,130402197109281164,38977,129,129,1,1,E,0
613,130402198009091229,31690,1615,1590,4,3,E,2
614,130402198602280653,25414,3365,3365,1,4,F,0
615,130402198701092076,33347,2046,2068,1,1,C,2
616,130402199806171787,16152,1615,1599,2,2,A,1
617,130402200007031337,33940,2068,13,2,2,F,0
618,130403193110244414,12427,1651,1574,2,4,F,1
619,130403193502041341,18567,1681,457,2,2,C,0
620,130403195107262004,39149,1126,834,4,1,F,1
621,13040319600108147X,38198,1572,1571,4,4,E,0
622,13040319811024410X,26066,1072,1169,1,3,F,0
623,130403200208290526,30282,1597,1684,4,4,B,2
624,130403200710313236,10245,1611,1605,2,1,A,2
625,130403201512064835,19608,1623,1750,4,3,F,1
626,130404193808014430,26364,1597,404,4,2,C,0
627,130404197006060732,37437,1168,1644,1,1,E,1
628,130404197210170955,16978,13,1,4,4,E,0
629,130404197505192238,18787,1597,1623,2,1,F,1
630,130404198507164665,32787,2020,65,4,1,F,2
631,130404199707271443,34615,1618,1667,4,2,F,2
632,130406193205264257,7817,34,2020,1,1,F,1
633,130406196205214579,28087,1684,457,1,3,F,0
634,130406196210034628,36463,1683,1599,3,2,E,0
635,130406196707294118,16556,1611,1612,4,1,C,2
636,130406197708121088,37373,1637,3568,3,4,E,1
637,130406198801110089,33004,76,13,1,1,A,1
638,130406199208244363,19915,1266,1219,1,4,B,2
639,13040619960509053X,24272,600,600,1,1,E,0
640,130406201601062312,13940,1661,1661,3,2,A,1
641,130406201608061806,11293,1634,1634,4,1,E,1
642,130407193411034862,28531,835,829,1,3,B,0
643,130407194510154725,22095,1533,2098,1,2,E,2
644,13040719460602305X,31851,1579,1579,3,2,B,2
645,130407195011121739,2939,1555,1556,4,2,F,1
646,130407196412030402,7969,1615,1615,1,1,B,1
647,130407201112210667,19416,1684,1681,4,1,A,1
648,13040819650104487X,13608,1615,1574,1,2,B,2
649,130408197107140905,21483,3365,3365,1,1,F,0
650,130408198412192052,39662,2992,2085,4,3,A,0
651,130408198508124871,733,1621,1621,2,2,A,2
652,130408198606101374,36836,1683,1749,1,2,C,0
653,130408199804164637,4208,963,2429,3,3,F,2
654,130408199807120912,20638,1151,1151,4,3,B,1
655,130408201102250709,13879,1557,1542,2,2,A,0
656,130423193307232551,17816,1684,404,4,1,F,0
657,130423194408224707,32328,1615,1646,2,4,E,1
658,130423195103011086,30985,979,835,3,1,C,0
659,130423197209264056,39047,1126,1145,3,1,B,2
660,130423197605111801,5667,2020,2067,3,3,F,0
661,130423199206194776,21301,58,59,2,3,E,0
662,130423200607253189,29939,1134,1035,4,4,E,2
663,130423200901060433,16155,1615,1599,3,1,C,0
664,130424193604090461,25876,1750,1668,2,4,B,2
665,130424196803271736,23594,2035,2033,3,2,F,2
666,13042419720819171X,2240,1556,1556,4,3,B,2
667,130424199310294415,33267,3367,2033,4,4,B,0
668,130424200103181800,14835,1615,1617,2,2,C,1
669,130424201603074133,13041,1577,1539,3,4,A,2
670,130425196111152994,34642,1133,458,2,2,B,1
671,13042519620331257X,6977,203,234,3,3,F,0
672,130425196310022551,38111,1573,1573,1,2,F,2
673,130425196806140623,12265,1592,1574,2,2,B,0
674,130425197705183282,36181,991,1846,2,1,B,2
675,13042519851110339X,40080,1599,1644,2,1,E,0
676,130425199712102128,38891,1126,1145,3,1,E,0
677,13042619380908229X,588,1605,1625,4,4,C,0
678,130426194111251949,38050,1599,1572,4,2,B,0
679,130426195007230755,40613,1126,979,3,4,C,1
680,130426195111294337,38440,2060,2043,2,2,F,1
681,130426195502010936,39890,3877,3388,4,4,C,0
682,130426195607080033,20931,1134,34,1,1,F,2
683,130426197011024996,40421,129,129,1,1,A,0
684,130426198202100183,7611,3365,3365,2,2,B,1
685,13042620001022443X,23610,2020,2035,3,3,B,2
686,130426200603031473,35148,1533,3904,4,3,C,2
687,130426201505013540,36429,403,1683,1,1,F,1
688,130426201610304470,21572,59,1597,3,3,E,0
689,130427193010231078,7451,1597,59,3,2,E,0
690,130427195109054701,4743,34,2046,1,2,B,0
691,13042719701025207X,17002,2020,79,3,4,E,1
692,130427197310042437,22535,2020,2068,1,1,F,0
693,130427199601180513,7460,59,34,3,1,E,2
694,130427199603042827,34503,2020,13,2,1,F,2
695,130427199604221915,6307,2113,1563,3,4,F,2
696,130427199708241902,29104,2020,34,1,1,F,2
697,130427199710294050,24334,1169,1668,4,4,F,1
698,130430193810164043,23751,1597,1597,2,1,B,1
699,130430194104304074,5868,2043,2027,3,4,F,2
700,130430197004134104,13697,1533,1574,4,2,B,1
701,130430197810160497,24879,457,1681,3,2,E,0
702,130431193301260850,14474,1574,1661,2,3,F,0
703,130431193910124117,15012,1661,1543,1,2,B,2
704,130431196010262470,12414,1574,1661,1,2,E,0
705,130431196906244603,29376,1134,1151,1,1,F,1
706,130431197107041791,33736,2046,65,4,1,A,0
707,130431197306300813,2958,1555,1556,1,2,B,2
708,130431197312302487,37898,402,401,4,4,B,2
709,130431198201034760,20810,1565,189,4,2,B,0
710,130431199107083982,14950,1661,1543,1,3,E,1
711,130431199501291069,13158,1615,1617,4,4,E,1
712,130431199509174334,3732,3868,3860,1,2,A,0
713,130431200109274024,13492,1533,1563,3,1,F,2
714,130431200807171372,39615,961,383,3,3,E,1
715,130432196106224133,22796,1597,1704,4,1,C,0
716,13043219820619177X,24801,1597,1668,2,3,C,2
717,130432198212014075,31691,1590,1584,3,1,E,1
718,130432199605244423,8813,2047,2035,1,3,E,1
719,130432201311222034,8981,34,2020,4,1,C,1
720,130433193311123684,35912,1618,1742,2,1,C,2
721,130433195910152419,30311,1134,977,1,4,B,0
722,13043319621122043X,2363,1555,1556,1,3,A,1
723,130433197204133455,22335,2052,2986,3,4,B,1
724,130433200505154940,15765,1563,1567,1,4,E,0
725,130434193105260115,3004,1556,1556,2,2,A,1
726,130434194008080782,27775,1597,1597,1,1,B,2
727,130434194312070044,5037,2066,2034,2,1,E,2
728,130434194710231675,10244,1655,1605,4,1,F,1
729,130434199003142190,18215,1747,1668,2,2,C,1
730,130435193111161355,25172,59,1619,3,4,B,0
731,130435193407084029,15559,1592,1661,4,4,E,0
732,130435193701124423,29488,1134,1039,3,3,E,1
733,130435194108052961,28159,404,1668,4,1,E,1
734,130435195110052551,33924,1,1,4,1,F,2
735,130435197306260685,25260,1597,59,4,4,A,2
736,130435198205020353,24271,555,572,4,2,C,2
737,13043520110425290X,7338,3997,3938,3,2,C,2
738,130481195405052717,39012,1145,1150,2,1,E,0
739,130481196601274645,23537,2035,2047,4,2,A,0
740,130481197008312481,14193,1615,1574,4,3,C,2
741,130481199907314826,18556,1597,1619,4,1,E,2
742,130502194008174599,29200,1151,1597,1,1,A,1
743,130502195205283190,4084,1661,1542,2,4,E,1
744,130502195210070114,34474,2066,79,3,4,E,0
745,130502196010090318,4572,58,2048,2,1,E,1
746,130502197204022617,21643,1597,1750,2,4,E,0
747,130502197210083643,4394,2048,2066,3,2,F,1
748,130502198608013738,20466,1699,721,2,3,A,0
749,130502199911232284,3893,1540,3932,3,3,E,2
750,13050220130407478X,9941,1533,1638,3,3,A,1
751,130502201406013988,9956,1533,1535,3,3,B,1
752,130503193511050309,14797,1615,1577,4,2,A,2
753,13050319410402401X,2739,1555,1556,4,3,C,2
754,130503194604260297,12324,1661,1661,2,2,E,0
755,130503196406093706,6380,1538,2117,4,3,A,1
756,130503196502230475,16925,1,1,2,2,F,1
757,130503196507081368,17025,65,76,1,2,E,0
758,130503197807203907,12705,1615,1597,2,1,A,2
759,130503199012040090,28055,1597,1668,1,2,E,2
760,130503199303271892,239,1596,1625,3,1,E,1
761,130503200606224124,23399,1668,1619,2,3,A,2
762,130521193010281291,6836,2108,2108,2,1,A,2
763,130521193503111215,2985,1606,1555,4,4,A,0
764,130521193904270559,33565,65,76,1,1,A,1
765,130521197804120383,34737,11,28,1,2,E,0
766,130521198103301290,13541,1617,1592,4,1,B,0
767,130522193106053927,2721,1557,1555,3,3,E,1
768,130522194403182543,4932,1592,2036,3,3,F,1
769,130522195004273530,21026,1597,34,2,2,E,1
770,130522196607194123,10418,1615,1648,2,1,F,1
771,130522196808290947,19829,1750,1763,1,1,C,2
772,130522197409142909,29856,1072,829,4,3,C,1
773,130522198206281292,3560,1615,1561,3,1,E,0
774,130522199811100693,7070,227,217,4,1,E,1
775,130522200009142509,17298,1597,1619,1,2,B,2
776,13052220040503434X,8098,1615,2067,3,1,A,1
777,130522200801011123,11681,13,1,2,1,C,0
778,130522201303043434,1656,1615,1593,2,2,B,0
779,130522201307062499,15274,1574,1539,2,4,E,1
780,130522201501301705,14826,1651,1592,3,1,F,0
781,130522201502232895,3038,1556,1556,2,4,E,0
782,130522201601313551,8739,2035,3365,3,3,E,0
783,130523193203312392,18224,1747,1763,2,3,B,1
784,130523193310072216,30330,1597,926,2,4,E,0
785,130523193509272573,31583,1590,1584,3,3,E,1
786,130523193707042541,31790,1615,1636,2,2,B,2
787,130523194410281730,11541,1,1,1,1,F,0
788,13052319470918496X,37918,1589,458,1,1,F,2
789,130523195801124358,23621,2069,2067,2,2,F,1
790,130523197105064645,9222,3365,3365,4,1,B,2
791,130523200609021678,34703,2992,2114,1,3,B,1
792,130523200907121781,16013,1597,1563,2,1,C,1
793,130524193803141837,32762,2064,82,2,2,B,2
794,130524195307153117,33659,63,13,2,2,A,2
795,130524196710040950,28131,404,1668,4,1,E,1
796,130524200110303875,11484,79,13,2,3,F,2
797,130525193112133789,21360,1552,1561,4,2,E,1
798,130525193504070502,5809,1552,59,3,4,E,1
799,130525194201241241,5293,3365,3388,1,4,C,1
800,130525195302284456,2823,1606,1555,3,2,E,2
801,130525195702254977,34541,2020,13,4,2,A,0
802,130525195811111801,28369,1668,1146,4,4,B,1
803,130525196904222652,10894,1648,1589,4,1,F,2
804,130525197203202039,21872,2120,3879,4,1,F,0
805,130525197512064792,34470,2010,13,4,1,B,1
806,130525198812194438,24534,1561,2020,3,2,B,1
807,130525199506150431,25308,1561,1552,1,2,B,1
808,130525200805141207,717,1605,1624,3,2,B,0
809,130525201003061381,379,1605,1625,4,2,E,1
810,130525201303261879,10377,1589,1638,4,1,B,1
811,130526195905313697,18545,1619,1668,1,4,A,2
812,130526196006091685,23318,829,1735,4,4,F,1
813,130526197612290638,10342,1605,1615,3,3,E,0
814,130526199109281928,11803,1574,1661,2,4,E,2
815,130526201308183239,18958,1597,1747,1,1,A,0
816,130526201704232936,13755,1555,1556,1,1,F,0
817,130527193509274347,7983,3365,34,3,1,C,1
818,130527193609124039,30973,129,129,4,1,B,0
819,130527194003304339,279,1595,1620,2,3,B,1
820,130527197410123870,12150,1574,1661,4,4,B,2
821,130527197511052688,25195,34,1750,1,3,B,2
822,130527201303014088,38463,2114,2027,3,3,A,1
823,130528193409272826,28545,1597,1151,1,4,E,0
824,130528194208220581,13165,1661,1661,1,4,E,1
825,130528196306211450,24449,1169,1169,4,3,E,2
826,130528196512173555,37977,2095,2085,3,1,B,1
827,130528196711101204,37846,683,834,2,4,C,1
828,130528198702011054,33765,3876,2038,3,2,E,2
829,130528198708154793,29234,1151,1597,1,4,B,2
830,130528198809051814,409,1621,1621,1,4,B,0
831,130528199101223275,23000,1035,977,4,1,A,0
832,130528200205181052,7339,1539,3997,3,2,E,0
833,130528201201203802,30925,2020,3868,1,4,B,0
834,130528201307104087,30499,1763,457,3,4,C,0
835,130529193808261549,12879,1615,1574,4,4,B,2
836,130529194005292565,5979,1567,2120,3,3,F,0
837,130529195008192257,13786,1577,1557,3,3,A,1
838,130529195809051518,6668,1568,203,2,3,B,1
839,130529197109240296,9747,1612,1605,3,3,A,2
840,130529197111073933,29486,1169,1039,1,2,E,0
841,130529197311300790,25226,34,2020,3,3,F,2
842,130529198109091846,18628,1668,457,2,3,C,2
843,130529198306222905,24834,1684,457,2,3,E,2
844,13052919841231255X,25317,3365,2069,4,1,E,1
845,130529199303120772,39691,401,470,1,4,F,1
846,130529199607121598,38427,472,4,4,4,B,0
847,130529200604192556,7263,3997,3979,3,1,A,0
848,130530193304133565,1719,1655,1646,1,4,F,0
849,130530193711220412,22026,1567,2103,3,3,F,0
850,130530194508124091,13654,1543,1539,4,1,F,0
851,130530195507132051,25029,404,1668,3,2,E,2
852,130530195809220209,3013,1597,1555,1,3,B,1
853,130530197510032448,37310,1562,1568,1,1,B,0
854,130531193908041297,28258,1645,1668,3,4,E,0
855,130531194008310847,20900,1533,1563,4,1,B,1
856,130531194904054503,6319,3932,3997,2,2,F,0
857,130531195705202723,31505,1582,1579,4,4,C,0
858,130531197306173522,14027,1615,1574,3,1,E,2
859,130531199410191420,22816,1619,721,1,3,E,1
860,130531199704142958,7784,3365,3365,3,3,F,2
861,130531200402252751,26676,404,1681,3,4,E,0
862,130532193204242978,29939,1035,835,3,3,E,0
863,130532193901184013,32369,1646,1632,1,3,E,0
864,130532196409094351,37128,1524,1335,1,4,E,2
865,13053219650608397X,36284,1581,3276,3,1,A,2
866,130532198811071659,670,1605,1625,2,2,B,1
867,130532199510213494,14580,1574,1574,4,1,F,2
868,130532199804163533,34724,2967,2080,2,2,E,1
869,130532201212084639,35209,2108,3877,1,2,F,1
870,130532201601223225,36382,221,161,1,1,E,1
871,130533193111221728,28597,1151,1597,4,2,A,2
872,130533193210252757,32173,1590,1632,4,3,E,2
873,130533194602244451,14251,1574,1661,3,4,A,2
874,130533194808013982,30459,450,404,3,2,A,0
875,13053319520809199X,15197,1539,1592,2,3,E,2
876,130533196204180359,30068,1668,576,4,3,A,1
877,130533196706231881,30431,450,404,1,4,E,2
878,130533197609220114,2674,1535,1557,3,3,C,1
879,130533198308010230,34880,1749,1746,1,2,F,2
880,130533199104251790,27179,404,404,4,2,B,1
881,130533199409210236,11237,1589,1637,3,3,B,0
882,130534193011212273,14640,1577,1574,4,3,E,1
883,13053419380209201X,20776,1565,189,1,4,F,1
884,130534196705060909,2122,1597,1533,4,2,E,0
885,130534200202120892,23556,2035,2020,1,3,C,2
886,130534200310083160,24191,1734,558,2,3,E,1
887,130535193605020005,39473,484,789,2,4,E,0
888,130535195410174230,8927,2035,2033,3,3,F,2
889,130535196511230937,21944,1151,3011,4,2,F,1
890,130535197308081483,34512,2020,79,2,3,F,1
891,130535198509161943,5349,3388,3388,1,4,E,1
892,130581193101142672,36252,1637,3469,2,3,E,2
893,130581194602022905,10898,1634,1634,4,1,F,2
894,130581194703270297,33888,2034,2048,3,2,F,1
895,130581195007151993,39154,925,1014,1,3,C,1
896,130581196002071905,20296,1122,1115,2,1,E,0
897,130581197608312130,18579,1684,1681,2,1,C,0
898,130581198712161357,21765,3885,3894,4,4,B,1
899,130581200603170668,7244,3590,3415,4,3,B,1
900,130581201108291897,10171,1646,1646,3,4,F,0
901,130582193412272796,28169,404,1668,1,3,C,1
902,130582194011192378,37901,402,401,3,1,F,1
903,130582194703204819,13728,1543,1539,2,4,E,2
904,130582194903011851,2193,1556,1556,1,2,A,0
905,130582196601310513,19047,1619,463,4,1,E,1
906,130582199509060818,844,1612,1595,3,2,C,0
907,130582199604091401,21804,3920,3920,3,4,B,0
908,130582200210042362,38831,3590,3415,2,3,C,2
909,1305822004053199 7,27578,404,1668,4,1,E,0
910,130582200805271260,29317,979,129,1,3,E,1
911,130582201302082833,4243,963,2429,3,4,A,0
912,130602193205024558,2388,1557,1555,2,1,E,2
913,130602193807223570,22030,2091,2087,3,1,E,0
914,130602194109264011,3984,3978,3934,2,1,E,2
915,130602194802193987,19378,1619,1763,1,3,E,0
916,130602194808213686,29106,2020,34,3,3,F,0
917,130602196002082954,24173,1619,552,3,2,F,1
918,130602196311233998,22149,2136,1597,2,1,A,0
919,13060219740719473X,19347,1684,463,4,4,F,0
920,130602198804203753,6813,226,203,1,1,C,2
921,130602201611141618,9583,1621,1612,2,1,C,1
922,130606193509234939,22869,1750,1619,2,4,F,1
923,130606193512100173,22829,1722,1704,4,2,C,0
924,130606194406052838,22973,3829,1623,2,3,B,1
925,130606195503092035,7377,1597,1561,4,4,F,1
926,130606195707170496,16857,76,13,4,4,C,2
927,130606196211124407,2977,1597,1606,2,1,E,2
928,130606196702074766,24877,1619,1597,3,1,C,2
929,13060619930106312X,28097,404,404,1,2,F,0
930,130606199909212795,9937,1568,1589,2,1,F,0
931,130606200802280259,39606,961,383,4,1,A,0
932,130606201302173478,11277,1589,1631,4,3,F,1
933,130607195401264680,40029,3895,3898,2,1,F,0
934,130607195804282808,14055,1543,1539,4,4,F,1
935,130607195811082935,13697,1615,1574,4,4,E,2
936,130607195811260930,25265,1619,59,3,4,A,0
937,130607196405184316,29722,1151,979,2,1,E,0
938,130607197610281427,13286,1615,1577,2,3,F,1
939,130607197906073600,8686,2035,3365,2,1,F,1
940,130607197910133880,9292,34,1561,1,3,A,1
941,130607198306112391,7222,3934,3997,4,3,E,1
942,130607198603231311,37892,1683,458,1,4,B,1
943,130607200301173339,30128,1597,1151,3,1,A,2
944,130607201107152571,13240,1617,1577,1,3,E,2
945,130607201503181913,21941,1117,3042,1,3,A,1
946,13060819311223049X,8344,1561,34,4,3,F,2
947,13060819480412131X,38557,4,6,2,3,E,2
948,130608195710142974,33353,2020,65,2,1,B,2
949,130608197004264869,23120,129,129,1,2,F,1
950,130608199411222227,19350,1747,1684,4,2,B,2
951,130608199605153418,12318,1574,1661,2,3,C,1
952,130608199612042812,38394,1599,1572,3,4,B,1
953,130608200911293756,19984,1146,2429,4,1,A,0
954,130608201010073523,2428,1557,1555,4,3,B,2
955,130609193503141765,38070,1573,1573,4,2,A,1
956,130609194407213540,2378,1556,1556,4,3,B,1
957,130609195907044039,38269,1640,1572,4,3,B,1
958,130609196210022379,26482,471,471,2,1,F,0
